W1,W2,W3,F
alliance,likely,formalise,2
likely,formalise,partnership,2
pm,modis,policies,2
formalise,partnership,upcoming,2
yesterday,shameful,time,2
time,today,face,2
hq,delhi,fancy,2
today,face,challenge,2
polls,rahul,gandhi,2
rahul,gandhi,laid,2
gandhi,laid,marker,2
presently,assam,politically,2
assam,politically,polarising,2
politically,polarising,almost,2
polarising,almost,nothing,2
opportunistic,feminist,mentality,2
feminist,mentality,cost,2
almost,nothing,left,2
nothing,left,parties,2
left,parties,like,2
parties,like,agp,2
challenge,stop,else,2
face,challenge,stop,2
partnership,upcoming,mk,2
middle,class,people,2
upcoming,mk,stalin’s,2
mk,stalin’s,dmk,2
larger,consensus,within,2
consensus,within,sp,2
within,sp,keep,2
sp,keep,tieup,2
fools,suffer,ask,2
suffer,ask,congress,2
media,delhi,terms,2
delhi,terms,aiadmk,2
terms,aiadmk,pmk,2
ask,congress,supporter,2
tieup,though,sources,2
though,sources,said,2
pmk,alliance,sinking,2
alliance,sinking,ship,2
congress,hq,delhi,2
suffer,fools,suffer,2
naveen,patnaik,said,2
patnaik,said,party,2
love,country,much,2
heartland,pm,modis,2
hindi,heartland,pm,2
two,states,hindi,2
wrests,two,states,2
congress,wrests,two,2
would,continue,remain,2
country,much,dont,2
declared,contest,seats,2
much,dont,suffer,2
media,gathers,congress,2
gathers,congress,hq,2
dont,suffer,fools,2
party,would,continue,2
said,party,would,2
congress,cut,deeper,2
hindi,heartland,states,2
rival,presently,assam,2
trumps,heartland,states,2
former,mp,kirti,2
mp,kirti,azad,2
kirti,azad,joins,2
azad,joins,ahead,2
joins,ahead,ls,2
ahead,ls,polls,2
former,leader,joins,2
leader,joins,congress,2
joins,congress,presence,2
madhya,pradesh,declared,2
pradesh,declared,congress,2
elections”,congress,president,2
win,elections”,congress,2
pm,win,elections”,2
difficult,pm,win,2
results,seats,madhya,2
page,space,posts,2
trs,wins,congress+,2
posts,page,space,2
telangana,declared,trs,2
seats,telangana,declared,2
results,seats,telangana,2
chhattisgarh,congress,rahul,2
rajasthan,chhattisgarh,congress,2
loss,states,elections,2
crucial,states,rajasthan,2
power,crucial,states,2
lose,power,crucial,2
set,lose,power,2
congress,trumps,heartland,2
pic,page,captures,2
page,captures,space,2
captures,space,posts,2
space,posts,page,2
going,difficult,pm,2
declared,congress,wins,2
intvw,elections,quiet,2
elections,quiet,win,2
secretary,incharge,eastern,2
congress,party,president,2
general,secretary,incharge,2
partys,general,secretary,2
vadra,partys,general,2
priyanka,vadra,partys,2
sister,priyanka,vadra,2
appointed,sister,priyanka,2
president,appointed,sister,2
congress,president,appointed,2
cool,supporters,also,2
supporters,cool,supporters,2
family,supporters,cool,2
gandhi,family,supporters,2
selective,congress,gandhi,2
overview,five,states,2
five,states,current,2
states,current,leads,2
night,wonder,work,2
quiet,win,army=nasty,2
win,army=nasty,spaniking,2
army=nasty,spaniking,hangover,2
spaniking,hangover,post,2
hangover,post,night,2
post,night,wonder,2
congress,wins,short,2
current,leads,results,2
wins,short,majority,2
short,majority,gets,2
set,take,states,2
congress,set,take,2
show,congress,set,2
results,show,congress,2
declared,trs,wins,2
wins,congress+,gets,2
given,clear,mandate,2
ministers,losing,congress,2
going,vote,pm,2
says,lighter,vein,2
mukt,says,lighter,2
mukt,mukt,says,2
slogan,mukt,mukt,2
new,slogan,mukt,2
coined,new,slogan,2
claims,coined,new,2
news,follow,ndtv,2
electionrelated,news,follow,2
congress,tried,capitalise,2
alert,congress,tried,2
worked,alert,congress,2
elections,worked,alert,2
states,elections,worked,2
lighter,vein,dare,2
losing,congress,heading,2
congress+,gets,gets,2
congress,heading,towards,2
well,given,clear,2
done,well,given,2
congress,done,well,2
everything,congress,done,2
threw,everything,congress,2
power,threw,everything,2
money,power,threw,2
madhya,pradesh,president,2
says,madhya,pradesh,2
congress,says,madhya,2
far,congress,says,2
calls,far,congress,2
clear,majority,mandate,2
towards,clear,majority,2
heading,towards,clear,2
wins,india,corruption’,2
delhi,congress,chief,2
congress,wins,india,2
congress,madhya,prade…,2
takes,states,read,2
congress,takes,states,2
pm,congress,takes,2
says,pm,congress,2
mandate,says,pm,2
india,corruption,congress,2
wins,india,corruption,2
peoples,mandate,says,2
accept,peoples,mandate,2
threetime,madhya,pradesh,2
loses,threetime,madhya,2
congress,loses,threetime,2
faceoff,congress,loses,2
gets,follow,live,2
gets,gets,follow,2
votes,votes,difference,2
masses,due,corrupt,2
closer,sitching,alliance,2
states,votes,counted,2
corruption,congress,wins,2
alliance,hurt,lok,2
hurt,lok,polls,2
congress,leading,three,2
leading,three,states,2
three,states,votes,2
merge,coming,days,2
votes,difference,nota,2
congress,merge,coming,2
western,congress,merge,2
seats,western,congress,2
win,seats,western,2
nota,take,ur,2
difference,nota,take,2
state,polls,rahul,2
keep,tieup,though,2
close,seats,madhyapradesh,2
watch,special,election,2
single,largest,party,2
seal,deal,seats,2
deal,seats,sharing,2
seats,sharing,fight,2
sharing,fight,dumped,2
impunity,watch,learn,2
election,analysis,studio,2
fight,dumped,congress,2
entry,politics,endorses,2
politics,endorses,end,2
way,wind,use,2
congress,way,wind,2
office,congress,way,2
lose,seats,delhi,2
analysis,studio,revival,2
studio,revival,path,2
revival,path,going,2
congress,strong,presence,2
watch,learn,could,2
day,office,congress,2
follow,rituals,times,2
pdp,one,nc,2
path,going,down”,2
tough,fight,jd(s,2
fight,jd(s,congress,2
jd(s,congress,may,2
voting,wins,modi,2
sources,seats,aiadmk,2
day,congress,workers,2
congress,workers,across,2
workers,across,country,2
meets,rahul,gandhi,2
rahul,gandhi,discuss,2
gandhi,discuss,plans,2
discuss,plans,take,2
corrupt,leaders,foolish,2
like,one,happening,2
handwriting,congress,winning,2
often,impunity,watch,2
congress,winning,seats,2
winning,seats,madhya,2
madhya,pradesh,sp,2
one,happening,often,2
leaders,foolish,chamchas,2
foolish,chamchas,entry,2
leaders,planning,field,2
chamchas,entry,politics,2
planning,field,umesh,2
happening,often,impunity,2
waiting,game,still,2
good,day,office,2
playing,waiting,game,2
lok,seats,congress…,2
seats,jammu,kashmir,2
rakesh,jhunjhunwala,rooting,2
lok,seats,jammu,2
expected,win,seats,2
coming,ls,election,2
pack,coming,ls,2
state,congress,president,2
takes,dig,says,2
jhunjhunwala,rooting,congress,2
predicted,get,seats,2
command,pack,coming,2
part,sp,alliance,2
set,command,pack,2
trinamool,set,command,2
pappu,pm,regional,2
down”,writer,commentator,2
largest,party,state,2
rooting,congress,hear,2
writer,commentator,sudheendra,2
wins,pappu,pm,2
congress,wins,pappu,2
modi,pm,congress,2
party,rakesh,jhunjhunwala,2
alliance,congress,says,2
still,playing,waiting,2
going,down”,writer,2
overs,still,playing,2
slog,overs,still,2
strongly,slog,overs,2
endorses,end,road,2
come,strongly,slog,2
congress,come,strongly,2
congress,pdp,one,2
gandhi,congress,come,2
tasks,much,ahead,2
seat,congress,part,2
report,tough,fight,2
vehement,alliance,congress,2
kashmir,congress,pdp,2
arch,rival,presently,2
jammu,kashmir,congress,2
political,dp,maker,2
says,lose,seats,2
congress,says,lose,2
congress,part,sp,2
arvind,kejriwal,vehement,2
kejriwal,vehement,alliance,2
per,report,tough,2
special,election,coverage,2
pardon,handwriting,congress,2
cm,meets,rahul,2
lok,elections,congress,2
remained,unchanged,mighty,2
andhra,cm,meets,2
votes,remained,unchanged,2
voters,get,son,2
congress,votes,remained,2
strong,presence,fifteen,2
sir,worries,watch,2
presence,fifteen,lok,2
karnataka,minister,alleges,2
fifteen,lok,seat,2
congress,walkout,de…,2
get,son,like,2
passing,favour,congress,2
govt,passing,favour,2
applous,govt,passing,2
huge,applous,govt,2
lok,seat,congress,2
madhyapradesh,moment,congress,2
moment,congress,advantage,2
congress,advantage,seats,2
could,happen,state,2
unchanged,mighty,vajpayee,2
learn,could,happen,2
happen,state,lies,2
mighty,vajpayee,fall,2
ally,arch,rival,2
desperate,ally,arch,2
stop,else,along,2
else,along,playing,2
outscores,state,polls,2
congress,outscores,state,2
india,voting,wins,2
seats,madhyapradesh,moment,2
think,india,voting,2
manage,get,share,2
tradition,follow,rituals,2
option,alone,option,2
alone,option,alone,2
seats,manage,get,2
many,seats,manage,2
recent,posters,congress,2
put,election,manifesto,2
asked,put,election,2
parties,asked,put,2
political,parties,asked,2
like,tradition,follow,2
government,hospital,modi’s,2
favour,congress,walkout,2
hospital,modi’s,wants,2
expects,win,seats,2
poaching,congress,mlas,2
mla,said,touch,2
nr,congress,get,2
seats,nr,congress,2
aiadmk,seats,nr,2
said,touch,leaders,2
together,says,politician,2
seats,aiadmk,seats,2
touch,leaders,planning,2
congress,part,uttar,2
win,seats,achieve,2
rituals,times,wear,2
congress,get,pudhucherry,2
chief,congress,part,2
corruption,chief,congress,2
indulged,corruption,chief,2
congress,indulged,corruption,2
anita,wins,ajmer,2
wins,ajmer,south,2
ajmer,south,defeats,2
south,defeats,congress,2
defeats,congress,hemant,2
congress,hemant,track,2
hemant,track,live,2
alleges,poaching,congress,2
wins,modi,pm,2
minister,alleges,poaching,2
pudhucherry,seat,announcement,2
seat,announcement,expected,2
get,pudhucherry,seat,2
missed,tonights,sir,2
due,corrupt,leaders,2
tonights,sir,worries,2
state,lies,vote,2
kapoor,khan,contest,1
former,mlas,join,1
inclusion,manifesto,means,1
anil,patel,former,1
chinar,leaves,political,1
manifesto,means,shift,1
talk,inclusion,manifesto,1
means,shift,trust,1
patel,former,mlas,1
leaves,political,memoir’,1
mlas,join,congress,1
lead,loss,else,1
enter,political,mainstream,1
political,mainstream,guess,1
shift,trust,stance,1
trust,stance,definitely,1
mainstream,guess,correct,1
correct,wil,affect,1
guess,correct,wil,1
shah,anil,patel,1
kareena,kapoor,khan,1
wil,affect,effect,1
sure,wil,enter,1
wil,enter,political,1
much,sure,wil,1
transform,take,wind,1
wants,kareena,kapoor,1
congress,wants,kareena,1
invoke,talk,inclusion,1
dint,agree,opinion,1
agree,opinion,technical,1
opinion,technical,glitch,1
seats,congress,less,1
days,fight,national,1
saying,transform,take,1
rope,saying,transform,1
others,invoke,talk,1
coming,days,wi…,1
one,hell,win,1
glitch,cannot,solved,1
else,others,invoke,1
cannot,solved,even,1
loss,else,others,1
congress,less,seats,1
technical,glitch,cannot,1
entering,politics,chosen,1
solved,even,inc,1
hell,win,coz,1
every,quarter,live,1
jumlas,lies,congress,1
quarter,live,telecast,1
live,telecast,respective,1
telecast,respective,constitution,1
respective,constitution,also,1
constitution,also,mp,1
also,mp,opponent,1
found,profile,inc,1
rest,found,profile,1
mp,opponent,present,1
opponent,present,time,1
india,post,votes,1
without,worries,final,1
worries,final,result,1
final,result,prediction,1
result,prediction,congress,1
prediction,congress,nearly,1
inc,rest,found,1
detection,every,quarter,1
lie,detection,every,1
like,new,india,1
hit,win,soon,1
country,make,advances,1
yrs,country,make,1
last,yrs,country,1
quite,certain,choice,1
certain,choice,congress,1
choice,congress,mamaji,1
congress,mamaji,hit,1
mamaji,hit,win,1
one,first,statewise,1
lies,congress,last,1
profile,inc,supporter,1
first,statewise,analysis,1
statewise,analysis,elections,1
done,necessary,use,1
necessary,use,words,1
use,words,like,1
words,like,new,1
congress,last,yrs,1
song,dj,junior,1
congress,nearly,seats,1
nearly,seats,congress,1
kapoor,may,contest,1
free,scamsters,fraudsters,1
set,free,scamsters,1
country,set,free,1
definitely,sticky,wicket,1
stance,definitely,sticky,1
elections,congress,madhya,1
contest,elections,congress,1
may,contest,elections,1
kareena,kapoor,may,1
fraudsters,jumlas,lies,1
contest,polls,via,1
khan,contest,polls,1
leaders,including,hail,1
including,hail,decision,1
hail,decision,rope,1
decision,rope,saying,1
even,inc,rest,1
win,coz,congress/every,1
scamsters,fraudsters,jumlas,1
madhya,pradesh,elections,1
congress,seats,congress,1
never,finished,today,1
latest,song,dj,1
watch,latest,song,1
patekar,watch,latest,1
nana,patekar,watch,1
feat,nana,patekar,1
mashup,feat,nana,1
sona,mashup,feat,1
stop,never,finished,1
finished,today,onwards,1
coming,days,fight,1
today,onwards,new,1
onwards,new,era,1
turn,ahead,many,1
aalu,sona,mashup,1
mashup,aalu,sona,1
gandhi,mashup,aalu,1
rahul,gandhi,mashup,1
senior,leaders,including,1
ahead,many,senior,1
officer,shock,gujarat,1
political,memoir’,quotes,1
attacks,like,th…,1
vote,save,democracy,1
dynasty,vote,save,1
save,dynasty,vote,1
congress,save,dynasty,1
vote,congress,save,1
pakistan,defeat,modiji,1
advances,super,speed,1
help,pakistan,defeat,1
taking,help,pakistan,1
else,prefer,congress,1
regional,political,parties,1
election,else,prefer,1
candidate,election,else,1
pm,candidate,election,1
vote,pm,candidate,1
like,one,happe…,1
name,evm,expert,1
evm,expert,sayed,1
expert,sayed,suja,1
sayed,suja,name,1
urge,regional,political,1
parties,alliance,congress,1
people,country,fed,1
fought,edges,congress,1
election,year,one,1
votes,recent,polls,1
lakh,votes,recent,1
nightmare,motor,mouth,1
soul,nightmare,motor,1
food,soul,nightmare,1
throw,away,parties,1
hand,malicious,fought,1
malicious,fought,edges,1
edges,congress,ripped,1
modi,wins,election,1
congress,ripped,seams,1
congress,throw,away,1
alliance,congress,throw,1
want,lose,allowed,1
lose,allowed,elections,1
allowed,elections,loss,1
congress,giving,competition,1
reasons,congress,giving,1
wins,election,year,1
country,fed,ways”,1
congress,taking,help,1
polls,dhar,stay,1
spokesman,manu,singhvi,1
secretary,suresh,pujari,1
tdp,phase,winners,1
phase,winners,supported,1
winners,supported,trs,1
supported,trs,congress,1
reveals,hacker,congress,1
name,reveals,hacker,1
shuja,name,reveals,1
manu,singhvi,said,1
eastern,directly,takes,1
results,tdp,phase,1
congress,eastern,directly,1
tough,congress,eastern,1
region,tough,congress,1
one,region,tough,1
chosen,one,region,1
politics,chosen,one,1
syed,shuja,name,1
congress,tdp,others,1
trs,congress,tdp,1
think,reasons,congress,1
hacker,congress,nothing,1
modi,people,country,1
congress,nothing,pakistani,1
agent,congress,taking,1
fight,national,secretary,1
national,secretary,suresh,1
contest,modi,people,1
would,contest,modi,1
said,would,contest,1
singhvi,said,would,1
pakistani,agent,congress,1
nothing,pakistani,agent,1
spokesperson,photo,ians,1
officially,entering,politics,1
suja,name,enough,1
name,enough,shame,1
enough,shame,kapil,1
shame,kapil,london,1
telangana,panchayat,election,1
story,isn’t,officially,1
isn’t,officially,entering,1
panchayat,election,results,1
election,results,tdp,1
recent,polls,dhar,1
year,one,hell,1
memoir’,quotes,said,1
congress,another,retired,1
incharge,eastern,ahead,1
allow,work,total,1
eastern,ahead,shows,1
ahead,shows,failure,1
jumlalies,allow,work,1
shows,failure,president,1
failure,president,says,1
scamsfrauds,jumlalies,allow,1
power,scamsfrauds,jumlalies,1
another,retired,ias,1
sister,incharge,eastern,1
retired,ias,officer,1
ias,officer,shock,1
super,power,scamsfrauds,1
india,super,power,1
make,india,super,1
india,make,india,1
people,india,make,1
cr,people,india,1
president,says,spokesperson,1
work,total,need,1
appointing,sister,incharge,1
state,ruling,party,1
make,great,optics,1
unlike,sachin,adarsh,1
competition,unlike,sachin,1
giving,competition,unlike,1
quotes,said,see,1
said,see,her”,1
see,her”,surprises,1
her”,surprises,vs,1
surprises,vs,make,1
vs,make,great,1
sp,formed,alliance,1
take,forward,ideology,1
formed,alliance,defeat,1
join,congress,another,1
allies,lead,loss,1
disgruntled,allies,lead,1
need,worry,everywhere,1
total,need,worry,1
alliance,defeat,animosity,1
defeat,animosity,take,1
animosity,take,forward,1
says,spokesperson,photo,1
vote,state,ruling,1
dhar,stay,write,1
people,come,whole,1
vanish,italian,ruler,1
must,vanish,italian,1
well,must,vanish,1
understand,well,must,1
congress,understand,well,1
man,congress,understand,1
heartily,man,congress,1
whole,heartily,man,1
come,whole,heartily,1
rallies,people,come,1
time,call,workers,1
modi,rallies,people,1
rallies,modi,rallies,1
gather,rallies,modi,1
way,gather,rallies,1
guys,way,gather,1
since,guys,way,1
comes,since,guys,1
thinking,comes,since,1
cheap,thinking,comes,1
italian,ruler,india,1
call,workers,potential,1
compelled,vote,state,1
gujarat,congress,playing,1
voters&amp;they,compelled,vote,1
among,voters&amp;they,compelled,1
terror,among,voters&amp;they,1
generate,terror,among,1
thisll,generate,terror,1
till,thisll,generate,1
death,till,thisll,1
unto,death,till,1
shock,gujarat,congress,1
fast,unto,death,1
workers,potential,candidates,1
sit,fast,unto,1
shd,sit,fast,1
needed,shd,sit,1
enquiry,needed,shd,1
congress,playing,good,1
playing,good,hands,1
known,hand,malicious,1
candidates,congress,party,1
potential,candidates,congress,1
make,advances,super,1
god,helps,helps,1
leaders,getting,murdered,1
motivate,politicians,deliver,1
congress,legislators,staying,1
election,manifesto,affidavit,1
manifesto,affidavit,motivate,1
affidavit,motivate,politicians,1
seats,seats,total,1
total,seats,seats,1
seat,total,seats,1
votes,contest,rae,1
agarwal,votes,contest,1
ajay,agarwal,votes,1
lost,ajay,agarwal,1
