W1,W2,W3,W4,F
trs,gold,telangana,catch,1
vasundhara,raje,rule,jaipur,1
raje,rule,jaipur,congress,1
rule,jaipur,congress,head,1
comfort,actually,since,ls,1
actually,since,ls,still,1
since,ls,still,two,1
hate,modi,defame,india,1
model,many,party,leaders,1
many,party,leaders,likely,1
party,leaders,likely,rejoin,1
lok,elections,rahul,gandhi,1
elections,rahul,gandhi,likely,1
rahul,gandhi,likely,contest,1
gandhi,likely,contest,one,1
likely,contest,one,constituency,1
modi,defame,india,highly,1
dikshit’s,development,model,many,1
defame,india,highly,disgraceful,1
india,highly,disgraceful,act,1
highly,disgraceful,act,circus,1
kareena,contest,upcoming,lok,1
contest,upcoming,lok,elections,1
united,india,rally,entire,1
india,rally,entire,opposition,1
rally,entire,opposition,leaders,1
development,model,many,party,1
sheila,dikshit’s,development,model,1
wife,priyanka,gandhi,vadra,1
vadraji,makes,entry,active,1
gandhi,vadra,making,entry,1
vadra,making,entry,politics,1
making,entry,politics,ahead,1
entry,politics,ahead,lok,1
politics,ahead,lok,polls,1
mrs,priyanka,gandhi,vadraji,1
priyanka,gandhi,vadraji,makes,1
gandhi,vadraji,makes,entry,1
makes,entry,active,politics,1
highlight,sheila,dikshit’s,development,1
three,months,ahead,makes,1
months,ahead,makes,active,1
ahead,makes,active,politics,1
makes,active,politics,takes,1
active,politics,takes,charge,1
politics,takes,charge,general,1
charge,general,secretary,east,1
congress,highlight,sheila,dikshit’s,1
entire,opposition,leaders,united,1
opposition,leaders,united,show,1
leaders,united,show,strength,1
convert,left,hindus,one,1
journalists,never,care,hindus,1
never,care,hindus,congress,1
care,hindus,congress,need,1
hindus,congress,need,get,1
congress,need,get,power,1
need,get,power,convert,1
get,power,convert,left,1
power,convert,left,hindus,1
left,hindus,one,challenge,1
united,show,strength,pm,1
hindus,one,challenge,next,1
hope,isnt,assassinated,like,1
isnt,assassinated,like,granny,1
assassinated,like,granny,suggest,1
like,granny,suggest,keep,1
granny,suggest,keep,safe,1
suggest,keep,safe,locker,1
keep,safe,locker,oops,1
secular,journalists,never,care,1
pseudo,secular,journalists,never,1
outrage,pseudo,secular,journalists,1
recent,statements,cm,ji,1
show,strength,pm,modi,1
strength,pm,modi,video,1
pm,modi,video,link,1
trs,decisive,force,centre,1
decisive,force,centre,rama,1
force,centre,rama,rao,1
congress,upcoming,lok,poll…,1
congress,upcoming,lok,polls,1
contest,contest,alone,congress,1
contest,alone,congress,arrogance,1
alone,congress,arrogance,national,1
congress,arrogance,national,interest,1
recent,statements,cm,dikshit,1
statements,cm,dikshit,jisays,1
contest,contest,alone,arrogance,1
contest,alone,arrogance,national,1
alone,arrogance,national,interest,1
priyanka,gandhi,vadra,making,1
post,wife,priyanka,gandhi,1
ls,still,two,family,1
make,space,todays,crowded,1
never,material,don’t,require,1
material,don’t,require,age,1
don’t,require,age,leader,1
require,age,leader,cover,1
age,leader,cover,another,1
leader,cover,another,leader,1
cover,another,leader,age,1
taken,make,space,todays,1
space,todays,crowded,electoral,1
entry,confirms,never,material,1
todays,crowded,electoral,politics,1
crowded,electoral,politics,says,1
electoral,politics,says,party,1
politics,says,party,chief,1
says,party,chief,partys,1
party,chief,partys,leaders,1
chief,partys,leaders,workers,1
partys,leaders,workers,think,1
confirms,never,material,don’t,1
handle,entry,confirms,never,1
emotional,post,wife,priyanka,1
much,show,nothing,changed,1
mlas,meet,show,strength,1
taken,make,space,toda…,1
whilst,excited,excitement,campaigned,1
excited,excitement,campaigned,previous,1
excitement,campaigned,previous,without,1
campaigned,previous,without,much,1
previous,without,much,show,1
without,much,show,nothing,1
premature,say,priyanka,gandhi,1
cannot,handle,entry,confirms,1
say,priyanka,gandhi,fielded,1
priyanka,gandhi,fielded,congs,1
gandhi,fielded,congs,pm,1
fielded,congs,pm,candidate,1
congs,pm,candidate,prashant,1
pm,candidate,prashant,kishor,1
entry,prove,cannot,handle,1
prove,cannot,handle,entry,1
leaders,workers,think,prove,1
workers,think,prove,decisive,1
think,prove,decisive,step,1
upcoming,face,modi,heads,1
along,shiv,sena,considering,1
shiv,sena,considering,three,1
sena,considering,three,months,1
considering,three,months,extension,1
three,months,extension,modi,1
months,extension,modi,upcoming,1
extension,modi,upcoming,face,1
modi,upcoming,face,modi,1
face,modi,heads,meetings,1
words,appointed,congress,general,1
modi,heads,meetings,rallys,1
heads,meetings,rallys,everyday,1
lok,elections,kerala,congress,1
elections,kerala,congress,demands,1
kerala,congress,demands,one,1
congress,demands,one,seat,1
vadra,shares,emotional,post,1
shares,emotional,post,wife,1
murmurs,along,shiv,sena,1
safe,murmurs,along,shiv,1
longer,safe,murmurs,along,1
modi,longer,safe,murmurs,1
congress,general,secretary,incharge,1
secretary,incharge,east,west,1
incharge,east,west,different,1
appointment,gamechanger,watch,pm,1
gamechanger,watch,pm,guests,1
watch,pm,guests,show,1
tweeted,april,much,water,1
april,much,water,flown,1
much,water,flown,since,1
water,flown,since,things,1
flown,since,things,certainly,1
since,things,certainly,turning,1
things,certainly,turning,elevation,1
certainly,turning,elevation,prove,1
turning,elevation,prove,prospects,1
elevation,prove,prospects,coming,1
prove,prospects,coming,god,1
safe,locker,oops,maino,1
locker,oops,maino,shell,1
oops,maino,shell,pay,1
person,contest,election,ls,1
seats,contested,media,coverage,1
contested,media,coverage,ensures,1
media,coverage,ensures,success,1
coverage,ensures,success,dud,1
ensures,success,dud,regards,1
congress,win,next,polls,1
many,seats,person,contest,1
seats,person,contest,election,1
future,leader,nation,resurrected,1
deposits,seats,seats,contested,1
votes,many,journalists,analysts,1
many,journalists,analysts,say,1
journalists,analysts,say,yes,1
analysts,say,yes,cong,1
say,yes,cong,totally,1
yes,cong,totally,different,1
cong,totally,different,reverse,1
totally,different,reverse,opinion,1
seats,seats,contested,media,1
lost,deposits,seats,seats,1
maino,shell,pay,price,1
seats,interestingly,per,law,1
joins,everyone,knows,ending,1
everyone,knows,ending,within,1
knows,ending,within,days,1
real,leader,speaks,resurrected,1
claiming,going,contest,sea…,1
claiming,going,contest,seats,1
going,contest,seats,interestingly,1
contest,seats,interestingly,per,1
interestingly,per,law,contest,1
still,lost,deposits,seats,1
per,law,contest,two,1
law,contest,two,seats,1
kejriwal,got,coverage,modi,1
got,coverage,modi,rahul,1
coverage,modi,rahul,gandhi,1
modi,rahul,gandhi,still,1
rahul,gandhi,still,lost,1
gandhi,still,lost,deposits,1
different,reverse,opinion,would,1
reverse,opinion,would,say,1
opinion,would,say,simply,1
due,may,priyanka,gandhi,1
finally,taken,plunge,politics,1
taken,plunge,politics,months,1
plunge,politics,months,ahead,1
politics,months,ahead,national,1
months,ahead,national,election,1
ahead,national,election,due,1
national,election,due,may,1
election,due,may,priyanka,1
may,priyanka,gandhi,vadra,1
would,say,simply,cant,1
priyanka,gandhi,vadra,partys,1
gandhi,vadra,partys,general,1
old,wine,costlier,compare,1
wine,costlier,compare,new,1
costlier,compare,new,wine,1
compare,new,wine,thing,1
new,wine,thing,quality,1
wine,thing,quality,wine,1
vadra,finally,taken,plunge,1
gandhi,vadra,finally,taken,1
priyanka,gandhi,vadra,finally,1
nailed,valid,question,sir,1
say,simply,cant,divide,1
simply,cant,divide,core,1
cant,divide,core,vote,1
diposomanic,priyanka,mother,future,1
priyanka,mother,future,president,1
mother,future,president,congress,1
future,president,congress,pappu,1
president,congress,pappu,ineffective,1
congress,pappu,ineffective,india,1
pappu,ineffective,india,read,1
ineffective,india,read,lies,1
india,read,lies,would,1
read,lies,would,lose,1
lies,would,lose,amethi,1
would,lose,amethi,seat,1
hahahehehe,lady,nailed,valid,1
lady,nailed,valid,question,1
raj,joins,everyone,knows,1
modi,raj,joins,everyone,1
fall,modi,raj,joins,1
fantastic,answer,gauravji,deserving,1
mps,tdp,ap,told,1
tdp,ap,told,same&amp;now,1
ap,told,same&amp;now,retreating,1
told,same&amp;now,retreating,get,1
same&amp;now,retreating,get,link,1
turn,ahead,many,senior,1
ahead,many,senior,leaders,1
many,senior,leaders,inc…,1
answer,gauravji,deserving,well,1
far,going,worst,performance,1
gauravji,deserving,well,articulated,1
deserving,well,articulated,last,1
well,articulated,last,attempt,1
articulated,last,attempt,depressed,1
last,attempt,depressed,save,1
attempt,depressed,save,face,1
depressed,save,face,far,1
save,face,far,going,1
told,mps,tdp,ap,1
surname,tag,holds,qualification,1
except,surname,tag,holds,1
yet,except,surname,tag,1
shell,pay,price,sins,1
india,dare,pick,say,1
south,central,seat,new,1
central,seat,new,face,1
seat,new,face,every,1
new,face,every,maharashtra,1
india,shouldn’t,allow,family,1
shouldn’t,allow,family,rule,1
allow,family,rule,ever,1
family,rule,ever,pattko,1
rule,ever,pattko,ki,1
ever,pattko,ki,desh,1
pattko,ki,desh,chorke,1
ki,desh,chorke,chale,1
desh,chorke,chale,jai”,1
chorke,chale,jai”,chu**ye,1
done,yet,except,surname,1
face,far,going,worst,1
going,worst,performance,sure,1
predicted,fall,modi,raj,1
strength,win,next,polls,1
overpowering,corruption,false,promises,1
corruption,false,promises,vadra,1
false,promises,vadra,accused,1
promises,vadra,accused,land,1
vadra,accused,land,scam,1
contest,full,strength,wi…,1
contest,full,strength,win,1
full,strength,win,next,1
general,secretary,organisation,wit…,1
well,put,launched,save,1
said,party,contest,full,1
contest,full,strength,attacked,1
full,strength,attacked,modi,1
strength,attacked,modi,govt,1
attacked,modi,govt,favouring,1
modi,govt,favouring,industrialists,1
shiv,senas,predicted,fall,1
senas,predicted,fall,modi,1
scams,overpowering,corruption,false,1
numerous,scams,overpowering,corruption,1
people,numerous,scams,overpowering,1
favour,people,numerous,scams,1
put,launched,save,dynasty,1
launched,save,dynasty,scams,1
save,dynasty,scams,ressurect,1
dynasty,scams,ressurect,leaders,1
scams,ressurect,leaders,corruption,1
ressurect,leaders,corruption,scams,1
leaders,corruption,scams,sure,1
corruption,scams,sure,people,1
scams,sure,people,realise,1
sure,people,realise,theyll,1
people,realise,theyll,vote,1
realise,theyll,vote,accordingly,1
comes,politics,save,vadra,1
politics,save,vadra,remains,1
save,vadra,remains,favour,1
vadra,remains,favour,people,1
remains,favour,people,numerous,1
congress,mlas,meet,show,1
karnataka,congress,mlas,meet,1
horse,like,rahul,gandhi,1
may,contest,polls,letter,1
time,fail,ho,gaya,1
fail,ho,gaya,active,1
ho,gaya,active,politics,1
gaya,active,politics,tough,1
active,politics,tough,time,1
politics,tough,time,staying,1
tough,time,staying,away,1
time,staying,away,daily,1
contest,polls,letter,signed,1
seats,last,time,fail,1
polls,letter,signed,appreciated,1
letter,signed,appreciated,role,1
signed,appreciated,role,general,1
appreciated,role,general,secretary,1
role,general,secretary,organisation,1
general,secretary,organisation,new,1
secretary,organisation,new,gen,1
organisation,new,gen,sec,1
last,time,fail,ho,1
get,seats,last,time,1
said,opposition,parties,know,1
field,irani,seat,contesting,1
chances,uttar,pradesh,india,1
uttar,pradesh,india,share,1
pradesh,india,share,thoughts,1
suddenly,going,alone,every,1
going,alone,every,seat,1
alone,every,seat,gets,1
every,seat,gets,new,1
seat,gets,new,energy,1
irani,seat,contesting,polls,1
trusted,get,seats,last,1
ahead,polls,happen,one,1
polls,happen,one,predict,1
happen,one,predict,cong,1
one,predict,cong,leaders,1
predict,cong,leaders,easiest,1
atlast,accepts,cannot,trusted,1
accepts,cannot,trusted,get,1
cannot,trusted,get,seats,1
new,gen,sec,organisation,1
rahul,hold,twoday,visit,1
hold,twoday,visit,amethi,1
congress,alliance,state,https:…,1
announced,would,go,alone,1
would,go,alone,seats,1
go,alone,seats,state,1
alone,seats,state,upcoming,1
seats,state,upcoming,general,1
state,upcoming,general,election,1
congress,alone,every,falsified,1
alone,every,falsified,idiot,1
congress,demanding,used,polls,1
ec,address,evm,concerns,1
contest,every,seat,safe,1
rahul,contest,lok,polls,1
contest,lok,polls,three,1
lok,polls,three,seats,1
row,union,minister,prakash,1
union,minister,prakash,javadekar,1
minister,prakash,javadekar,said,1
prakash,javadekar,said,opposition,1
tieup,announced,would,go,1
prepoll,tieup,announced,would,1
prepoll,tieup,announced,woul…,1
ganga,clean,like,never,1
address,evm,concerns,congress,1
goa,mining,congress,says,1
mining,congress,says,modis,1
congress,says,modis,judicial,1
says,modis,judicial,solution,1
modis,judicial,solution,promise,1
judicial,solution,promise,farce,1
namami,gange,people,visited,1
gange,people,visited,vouched,1
people,visited,vouched,ghats,1
visited,vouched,ghats,clean,1
vouched,ghats,clean,like,1
ghats,clean,like,never,1
clean,like,never,maa,1
like,never,maa,ganga,1
never,maa,ganga,clean,1
maa,ganga,clean,like,1
impact,chances,uttar,pradesh,1
politics,impact,chances,uttar,1
active,politics,impact,chances,1
even,lost,place,tht,1
mandate,random,drug,alcohol,1
random,drug,alcohol,test,1
drug,alcohol,test,among,1
alcohol,test,among,mps,1
yes,failed,lost,elections,1
failed,lost,elections,even,1
lost,elections,even,lost,1
elections,even,lost,place,1
lost,place,tht,deposit,1
timepass,chief,minister,stop,1
place,tht,deposit,also,1
tht,deposit,also,gone,1
deposit,also,gone,wakeup,1
also,gone,wakeup,mam,1
gone,wakeup,mam,dont,1
wakeup,mam,dont,day,1
mam,dont,day,dreams,1
dont,day,dreams,getting,1
govt,mandate,random,drug,1
elections,govt,mandate,random,1
next,elections,govt,mandate,1
politics,ahead,general,elections,1
time,race,around,days,1
race,around,days,go,1
around,days,go,polls,1
days,go,polls,really,1
go,polls,really,game,1
polls,really,game,changer,1
really,game,changer,eastern,1
game,changer,eastern,uttar,1
changer,eastern,uttar,pradesh,1
eastern,uttar,pradesh,report,1
ahead,polls,congress,unveils,1
polls,congress,unveils,card’,1
congress,unveils,card’,priyanka,1
next,elections,govt,mand…,1
priyanka,gandhi,steps,politics,1
gandhi,steps,politics,ahead,1
steps,politics,ahead,general,1
day,dreams,getting,strong,1
chief,minister,stop,fretting,1
entry,active,politics,impact,1
expresses,happiness,sister,working,1
congress,demanding,used,pol…,1
appointment,political,masterstroke,read,1
political,masterstroke,read,direct,1
masterstroke,read,direct,threat,1
read,direct,threat,yogi,1
direct,threat,yogi,heating,1
threat,yogi,heating,interesting,1
yogi,heating,interesting,developments,1
happiness,sister,working,play,1
minister,stop,fretting,alliances,1
sister,working,play,front,1
working,play,front,foot,1
play,front,foot,coming,1
front,foot,coming,polls,1
foot,coming,polls,photo,1
coming,polls,photo,congress,1
priyanaka,named,congress,general,1
named,congress,general,secretary,1
stale,worry,polls,mr,1
sell,stale,worry,polls,1
alms,sell,stale,worry,1
street,alms,sell,stale,1
stop,fretting,alliances,even,1
fretting,alliances,even,want,1
alliances,even,want,to…,1
welcoming,sisters,entry,active,1
sisters,entry,active,politics,1
active,politics,president,wednesday,1
politics,president,wednesday,said,1
president,wednesday,said,happy,1
wednesday,said,happy,assist,1
said,happy,assist,polls,1
atleast,found,crutch,loss,1
found,crutch,loss,polls,1
crutch,loss,polls,decided,1
loss,polls,decided,sit,1
polls,decided,sit,street,1
decided,sit,street,alms,1
sit,street,alms,sell,1
javadekar,said,opposition,parties,1
opposition,parties,know,going,1
dead,horse,like,rahul,1
voters,congress,seeks,electoral,1
youth,one,new,progess,1
one,new,progess,flood,1
congress,decides,contest,seats,1
decides,contest,seats,mp,1
contest,seats,mp,ahead,1
seats,mp,ahead,lok,1
mp,ahead,lok,elections,1
fake,voters,congress,seeks,1
congress,seeks,electoral,rolls,1
mp,also,youth,one,1
one,allowed,suggest,nam…,1
one,allowed,suggest,name,1
allowed,suggest,name,candidate,1
suggest,name,candidate,taken,1
name,candidate,taken,lunch/dinner,1
candidate,taken,lunch/dinner,party,1
taken,lunch/dinner,party,drama,1
lunch/dinner,party,drama,meetings,1
also,youth,one,new,1
pm,mp,also,youth,1
parties,know,going,face,1
kutton,mc,tohadi,da,1
al,log,may,feel,1
log,may,feel,offended,1
may,feel,offended,let,1
feel,offended,let,advance,1
offended,let,advance,saale,1
let,advance,saale,kutton,1
advance,saale,kutton,mc,1
saale,kutton,mc,tohadi,1
mc,tohadi,da,tohadi,1
youth,pm,mp,also,1
tohadi,da,tohadi,di,1
da,tohadi,di,saaleyo,1
tohadi,di,saaleyo,hai,1
di,saaleyo,hai,himmat,1
saaleyo,hai,himmat,te,1
hai,himmat,te,results,1
himmat,te,results,milo,1
need,youth,pm,mp,1
party,drama,meetings,mockery,1
